game_date,game_pk,player_name,batter,pitcher,stand,p_throws,pit_handR,bat_handR,home_team,away_team,outs_when_up,inning,inning_topbot,launch_speed,launch_angle,hit_direction,is_gb,is_ld,is_fb,is_pu,hangtime,distance,landing_x,landing_y,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,a3,a4,a5,a6,a7,a8,a9,d3,d4,d5,d6,d7,d8,d9,ad3,ad4,ad5,ad6,responsible_fielder,responsible_fielder_x,responsible_fielder_y,responsible_fielder_angle,responsible_fielder_depth,responsible_fielder_coords_diff,responsible_fielder_angle_diff,fielder_landing_x,fielder_landing_y,fielder_landing_angle_radians,is_out
2023-09-11,717664,"Lee, Dylan",547180,669276,L,L,0,0,PHI,ATL,0,7,Bot,88.8,-21.0,43.57403202224308,1,0,0,0,0.11542197,14.080932,9.705863112635756,10.201414497573595,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,-5.722839436757042,-25.40140920519734,-70.10434793614445,-43.88185167545052,3,78.358864,100.83348,37.85119258548604,127.70083107122245,113.69875033647708,-5.722839436757042,-68.65300088736424,-90.6320655024264,-2.219074651457482,1
2023-06-22,717657,"Iglesias, Raisel",547180,628452,L,R,1,0,PHI,ATL,1,9,Bot,108.7,16.0,7.225864884589956,0,1,0,0,3.539465,384.51096,48.364206575620415,381.4571780169447,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,30.625327700896083,10.946757932455785,-33.75618079849132,-7.533684537797398,8,-2.7162242,344.28665,-0.4520214596402326,344.29736455878833,63.17324244711061,-7.677886344230188,51.080430775620414,37.17052801694467,0.6290667109208552,1
2023-06-22,717657,"Elder, Bryce",547180,693821,L,R,1,0,PHI,ATL,0,2,Bot,91.7,-9.0,43.92541033841168,1,0,0,0,0.22808413,28.857925,20.01935811768671,20.78473381633185,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,-6.074217752925641,-25.75278752136594,-70.45572625231304,-44.23322999161912,3,78.358864,100.83348,37.85119258548604,127.70083107122245,99.05200508909344,-6.074217752925641,-58.33950588231329,-80.04874618366814,-2.200590640702657,1
2023-06-20,717689,"Strider, Spencer",547180,675911,L,R,1,0,PHI,ATL,0,4,Bot,107.8,11.0,-29.59278034713248,0,1,0,0,2.1035576,257.1317,-126.97994578149427,223.5907235231506,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,67.44397293261852,47.765403164178224,3.0624644332311135,29.284960693925036,7,-134.46738,273.11597,-26.213115063283908,304.4237332290393,50.088039588000804,3.3796652838485706,7.487434218505726,-49.52524647684942,-1.4207484499078658,0
2023-05-28,717992,"Rodríguez, Dereck",547180,605446,L,R,1,0,ATL,PHI,2,8,Top,72.3,-20.0,49.525106176278726,1,0,0,0,0.15286519,15.406748,11.719766258367626,10.000747830860691,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,-11.673913590792687,-31.352483359232984,-76.05542209018009,-49.832925829486165,3,78.358864,100.83348,37.85119258548604,127.70083107122245,112.65591232212105,-11.673913590792687,-66.63909774163237,-90.8327321691393,-2.203748649257395,0
2023-05-28,717992,"Strider, Spencer",547180,675911,L,R,1,0,ATL,PHI,2,1,Top,74.4,39.0,-44.61840537453866,0,0,1,0,4.548104,238.33675,-167.40337946936475,169.64820405468546,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,82.4695979600247,62.7910281915844,18.088089460637296,44.31058572133122,7,-134.46738,273.11597,-26.213115063283908,304.4237332290393,108.58341793644362,18.405290311254753,-32.93599946936476,-103.46776594531454,-1.878975811695421,0
2023-05-27,717997,"Jiménez, Joe",547180,641729,L,R,1,0,ATL,PHI,1,9,Top,92.4,33.0,18.64738585418083,0,0,1,0,5.5219045,355.6715,113.72349007651871,337.00028185315233,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,19.20380673130521,-0.4747630371350873,-45.177701768082194,-18.95520550738827,9,141.52058,258.89734,28.66225902299088,295.0523804727086,82.90203697335187,10.014873168810052,-27.79708992348128,78.10294185315234,1.9127204453264983,1
2023-05-26,718019,"Chavez, Jesse",547180,445926,L,R,1,0,ATL,PHI,0,9,Top,86.0,45.0,-31.03301404567273,0,0,1,0,5.5779953,268.72668,-138.5371762447006,230.2639394223442,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,68.88420663115878,49.20563686271847,4.502698131771364,30.725194392465287,7,-134.46738,273.11597,-26.213115063283908,304.4237332290393,43.0448576034551,4.819898982388821,-4.069796244700598,-42.852030577655796,-1.665485553456824,1
2023-05-25,718026,"Minter, A.J.",547180,621345,L,L,0,0,ATL,PHI,2,7,Top,34.5,-4.0,-49.430846592498085,1,0,0,0,0.48838463,34.176067,-25.960877514516227,22.226930025194317,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,87.28203917798413,67.60346940954383,22.90053067859672,49.12302693929065,5,-64.85873,129.9143,-26.530315913901365,145.2046149462988,114.49721647303542,22.90053067859672,38.89785248548377,-107.68736997480568,-1.2241691823619267,0
2023-05-25,718026,"Dodd, Dylan",547180,689266,L,L,0,0,ATL,PHI,0,3,Top,84.2,46.0,-0.707123942311398,0,0,1,0,5.728524,263.56747,-3.2527725749153413,263.5474018347446,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,38.55831652779744,18.87974675935714,-25.823191971589967,0.3993042891039558,8,-2.7162242,344.28665,-0.4520214596402326,344.29736455878833,80.74103094740195,0.25510248267116536,-0.5365483749153412,-80.73924816525539,-1.5774416757295726,0
2023-05-25,718026,"Dodd, Dylan",547180,689266,L,L,0,0,ATL,PHI,2,1,Top,108.2,-8.0,-20.3123165273261,1,0,0,0,0.2410962,36.804977,-12.77637886288739,34.51623539462653,78.358864,100.83348,46.96604,143.0784,-64.85873,129.9143,-0.8354068,155.49632,-134.46738,273.11597,-2.7162242,344.28665,141.52058,258.89734,37.85119258548604,18.172622817045742,-26.530315913901365,-0.30781965320744215,-26.213115063283908,-0.4520214596402326,28.66225902299088,127.70083107122245,150.58963264395592,145.2046149462988,155.4985641029006,304.4237332290393,344.29736455878833,295.0523804727086,58.163509112812136,38.48493934437184,-6.217999386575265,20.004496874118658,5,-64.85873,129.9143,-26.530315913901365,145.2046149462988,108.68929124076807,-6.217999386575265,52.0823511371126,-95.39806460537346,-1.0710696321507343,1
2023-10-01,716354,"Tonkin, Michael",660688,543859,L,R,1,0,ATL,WSH,0,9,Top,87.8,16.0,14.768422071263277,0,1,0,0,2.816329,272.504,69.46477487407779,263.5015633163613,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,23.11758090091502,5.463071156584132,-38.6311533811401,-14.768422071263277,9,150.98,244.15822,31.731383099120816,287.0682789748258,83.77885686725736,16.96296102785754,-81.5152251259222,19.343343316361285,2.908604732992627,0
2023-09-30,716369,"Yates, Kirby",660688,489446,L,R,1,0,ATL,WSH,1,7,Top,101.6,4.0,28.00719968379281,1,0,0,0,0.8859916,126.58607,59.442602998701766,111.761394756094,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,9.878803288385487,-7.7757064559454,-51.869930993669634,-28.00719968379281,4,51.676685,140.21524,20.23149322784741,149.4349132594081,29.49458919067549,-7.7757064559454,7.765917998701767,-28.453845243905988,-1.3043552674341028,1
2023-09-30,716369,"Strider, Spencer",660688,675911,L,R,1,0,ATL,WSH,0,5,Top,101.4,17.0,43.05721410806945,0,1,0,0,3.049337,298.06256,203.49575486412422,217.78606025895348,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,-5.171211135891156,-22.825720880222043,-66.91994541794628,-43.05721410806945,9,150.98,244.15822,31.731383099120816,287.0682789748258,58.7655963839053,-11.325831008948636,52.51575486412423,-26.372159741046517,-0.46538701542972705,0
2023-09-29,716394,"Winans, Allan",660688,642216,L,R,1,0,ATL,WSH,1,4,Top,69.1,31.0,19.61782268759829,0,0,1,0,4.0087066,243.63127,81.79788234337785,229.48922159820896,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,18.268180284580005,0.6136705402491174,-43.48055399747511,-19.61782268759829,9,150.98,244.15822,31.731383099120816,287.0682789748258,70.72018748254601,12.113560411522524,-69.18211765662214,-14.668998401791043,-2.932652653705127,0
2023-09-29,716394,"Winans, Allan",660688,642216,L,R,1,0,ATL,WSH,0,2,Top,86.1,47.0,-42.087680175629906,0,0,1,0,5.6220202,253.82927,-170.13339883531953,188.37177232680062,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,79.9736831478082,62.319173403477315,18.22494886575308,42.087680175629906,7,-126.11213,268.39005,-25.16806996527117,296.54255726984513,91.32796325144183,16.919610210358737,-44.02126883531953,-80.01827767319935,-2.0737471470257365,1
2023-09-24,716467,"Iglesias, Raisel",660688,628452,L,R,1,0,WSH,ATL,1,9,Bot,103.4,10.0,31.67969875623362,1,0,0,0,1.7401853,208.82918,109.67085184625535,177.7130546119659,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,6.206304215944677,-11.448205528386211,-55.54243006611044,-31.67969875623362,3,78.43397,100.803665,37.8860029721783,127.72339851175713,83.01082458307522,6.206304215944677,31.236881846255343,76.9093896119659,1.1849980071343988,0
2023-09-24,716467,"Jiménez, Joe",660688,641729,L,R,1,0,WSH,ATL,2,7,Bot,95.6,10.0,10.8318640658017,1,0,0,0,1.8176434,213.78304,40.1757258567446,209.97403940653058,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,27.054138906376597,9.39962916204571,-34.694595375678524,-10.8318640658017,4,51.676685,140.21524,20.23149322784741,149.4349132594081,70.7005102941655,9.39962916204571,-11.5009591432554,69.75879940653058,1.734193958514489,1
2023-09-24,716467,"Strider, Spencer",660688,675911,L,R,1,0,WSH,ATL,2,5,Bot,102.9,17.0,36.0588122484407,0,1,0,0,3.049294,298.29388,175.58036567182788,241.14472125222343,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,1.8271907237375942,-15.827319020593293,-59.92154355831752,-36.0588122484407,9,150.98,244.15822,31.731383099120816,287.0682789748258,24.784252377074015,-4.327429149319887,24.600365671827888,-3.0134987477765662,-0.12189085930254796,1
2023-09-22,716485,"Vines, Darius",660688,670241,L,R,1,0,WSH,ATL,0,5,Bot,94.4,24.0,8.39646482053238,0,1,0,0,4.6629286,377.5467,55.130119142133,373.4998989610015,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,29.489538151645917,11.83502840731503,-32.25919613040921,-8.39646482053238,8,7.7203,326.91382,1.3528287141364927,327.0049674532214,66.46768917339033,-7.043636106395887,47.409819142132996,46.58607896100153,0.7766348119012062,0
2023-09-21,716496,"Stephens, Jackson",660688,623451,L,R,1,0,WSH,ATL,0,9,Bot,92.8,20.0,37.58200258859971,0,1,0,0,3.342403,298.27942,181.91950338230475,236.38084959549676,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,0.3040003835785896,-17.350509360752298,-61.44473389847653,-37.58200258859971,9,150.98,244.15822,31.731383099120816,287.0682789748258,31.902043194010176,-5.850619489478891,30.939503382304764,-7.777370404503245,-0.24627092484387875,1
2023-06-11,717807,"Elder, Bryce",660688,693821,L,R,1,0,ATL,WSH,1,6,Top,77.7,31.0,-16.160092706151165,0,0,1,0,4.413191,279.31885,-77.74063080070887,268.2823381788732,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,54.046095678329465,36.39158593399857,-7.70263860372566,16.160092706151165,7,-126.11213,268.39005,-25.16806996527117,296.54255726984513,48.371619123442954,-9.007977259120004,48.37149919929112,-0.10771182112677025,-0.0022267584193521738,0
2023-06-11,717807,"Elder, Bryce",660688,693821,L,R,1,0,ATL,WSH,1,2,Top,94.6,26.0,-6.898671716372186,0,0,1,0,4.8348126,370.80084,-44.53830702980691,368.11629119926215,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,44.78467468855048,27.130164944219594,-16.96405959350464,6.898671716372186,8,7.7203,326.91382,1.3528287141364927,327.0049674532214,66.54776962169215,8.251500430508678,-52.25860702980691,41.20247119926216,2.4739439449826572,1
2023-04-02,718743,"Chavez, Jesse",660688,445926,L,R,1,0,WSH,ATL,1,8,Bot,106.3,-15.0,-17.65417887184783,1,0,0,0,0.15379009,21.736614,-6.592086738335386,20.712913616884098,78.43397,100.803665,51.676685,140.21524,-59.517483,134.54504,0.0,155.5,-126.11213,268.39005,7.7203,326.91382,150.98,244.15822,37.8860029721783,20.23149322784741,-23.862731309876825,0.0,-25.16806996527117,1.3528287141364927,31.731383099120816,127.72339851175713,149.4349132594081,147.1213736044389,155.5,296.54255726984513,327.0049674532214,287.0682789748258,55.54018184402612,37.88567209969524,-6.208552438028995,17.65417887184783,5,-59.517483,134.54504,-23.862731309876825,147.1213736044389,125.53426052817572,-6.208552438028995,52.925396261664616,-113.8321263831159,-1.1355859118923766,1
2023-10-01,716354,"Dodd, Dylan",545121,689266,R,L,0,1,ATL,WSH,0,3,Top,95.4,15.0,-20.567899690739655,0,1,0,0,2.7367258,262.815,-92.33142030508942,246.06225702598377,66.80598,103.51451,13.883601,154.48004,-75.41399,118.273094,-38.91339,147.16457,-140.6385,256.91974,-6.824217,327.21683,128.06676,256.00272,32.837305327477274,5.135552399755411,-32.52264006615023,-14.811220511890662,-28.696405421970436,-1.194749547881675,26.576759680987376,123.20021405947516,155.10266643461935,140.27043399110497,152.22241157128275,292.89407724281074,327.287982933856,286.24899591840665,53.40520501821693,25.703452090495066,-11.954740375410577,5.756679178848993,7,-140.6385,256.91974,-28.696405421970436,292.89407724281074,49.512209455663495,-8.128505731230781,48.30707969491057,-10.857482974016222,-0.22108567477973498,0
2023-06-10,717816,"Shuster, Jared",545121,694363,R,L,0,1,ATL,WSH,2,2,Top,106.2,2.0,-46.227313261194475,1,0,0,0,0.6298684,90.543816,-65.38079242778541,62.63812359289103,66.80598,103.51451,13.883601,154.48004,-75.41399,118.273094,-38.91339,147.16457,-140.6385,256.91974,-6.824217,327.21683,128.06676,256.00272,32.837305327477274,5.135552399755411,-32.52264006615023,-14.811220511890662,-28.696405421970436,-1.194749547881675,26.576759680987376,123.20021405947516,155.10266643461935,140.27043399110497,152.22241157128275,292.89407724281074,327.287982933856,286.24899591840665,79.06461858867175,51.362865660949886,13.704673195044244,31.416092749303814,5,-75.41399,118.273094,-32.52264006615023,140.27043399110497,56.532424198180145,13.704673195044244,10.03319757221459,-55.63497040710897,-1.3923743045290726,1
2023-10-01,716354,"Chavez, Jesse",657041,445926,R,R,1,1,ATL,WSH,0,7,Top,98.4,-7.0,-35.12776499599995,1,0,0,0,0.2551564,35.941822,-20.680983790868954,29.395773197172232,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,66.8046861651751,42.51738530265092,2.5200400069767355,21.496913313440658,5,-75.5486,118.09697,-32.60772498902321,140.1944552581909,104.29936539944278,2.5200400069767355,54.86761620913104,-88.70119680282777,-1.01683650783259,1
2023-10-01,716354,"Dodd, Dylan",657041,689266,R,L,0,1,ATL,WSH,1,4,Top,83.9,49.0,-7.63743540923224,0,0,1,0,5.838337,250.5813,-33.303255339919794,248.35837112155932,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,39.31435657840739,15.027055715883213,-24.970289579790972,-5.993416273327051,8,1.1799724,335.0439,0.20178597175955826,335.04597783300545,93.29241079690324,7.839221380991798,-34.48322773991979,-86.68552887844069,-1.949401969190133,0
2023-10-01,716354,"Dodd, Dylan",657041,689266,R,L,0,1,ATL,WSH,1,2,Top,102.7,23.0,-5.926870279234909,0,1,0,0,4.8430467,409.60144,-42.29504171726942,407.41191618337484,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,37.603791448410064,13.316490585885882,-26.680854709788303,-7.703981403324382,8,1.1799724,335.0439,0.20178597175955826,335.04597783300545,84.42278495059244,6.128656250994467,-43.47501411726942,72.36801618337483,2.1117663881270468,0
2023-09-30,716369,"Yates, Kirby",657041,489446,R,R,1,1,ATL,WSH,0,7,Top,105.7,19.0,-31.169618138339885,0,1,0,0,3.43477,345.4063,-178.77310776637074,295.5430520964225,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,62.84653930751504,38.55923844499086,-1.4381068506833259,17.538766455780596,7,-144.4145,261.11963,-28.945172182441976,298.3940498427991,48.63626133320471,2.2244459558979095,-34.35860776637074,34.42342209642254,2.355252175593648,0
2023-09-29,716394,"Winans, Allan",657041,642216,R,R,1,1,ATL,WSH,1,5,Top,95.8,-1.0,-25.597405231521908,1,0,0,0,0.47791964,61.216587,-26.448314656327348,55.208307200354255,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,57.27432640069706,32.98702553817288,-7.010319757501303,11.966553548962617,5,-75.5486,118.09697,-32.60772498902321,140.1944552581909,79.78610110512746,-7.010319757501303,49.100285343672645,-62.88866279964574,-0.9079042773811692,1
2023-09-29,716394,"Winans, Allan",657041,642216,R,R,1,1,ATL,WSH,1,1,Top,101.1,-8.0,-25.00933983198388,1,0,0,0,0.23909366,33.76993,-14.276778785256786,30.60362528909104,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,56.68626100115903,32.398960138634855,-7.598385157039331,11.378488149424589,5,-75.5486,118.09697,-32.60772498902321,140.1944552581909,106.81442526023064,-7.598385157039331,61.271821214743206,-87.49334471090896,-0.9598672700476757,1
2023-09-24,716459,"Winans, Allan",657041,642216,R,R,1,1,WSH,ATL,1,1,Bot,103.5,5.0,-40.76928240665105,1,0,0,0,0.9511622,125.93222,-82.23558707508965,95.37417034053607,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,72.4462035758262,48.15890271330203,8.16155741762784,27.138430724091762,5,-75.5486,118.09697,-32.60772498902321,140.1944552581909,23.6863129360935,8.16155741762784,-6.686987075089661,-22.72279965946393,-1.857002113285544,1
2023-09-21,716496,"Yates, Kirby",657041,489446,R,R,1,1,WSH,ATL,2,8,Bot,102.5,15.0,24.116296479725698,0,1,0,0,2.913871,291.5539,119.12602852849825,266.106487066073,63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,31.676921169175152,7.389620306650973,-32.60772498902321,-13.63085168255929,-28.945172182441976,0.20178597175955826,26.625054399155214,121.78146347042006,154.67830394842588,140.1944552581909,152.71996318159987,298.3940498427991,335.04597783300545,291.43835246383514,7.560624689449455,-16.726676173074726,-56.72402146874891,-37.74714816228499,9,130.60811,260.53375,26.625054399155214,291.43835246383514,12.762977447515441,2.5087579194295166,-11.482081471501758,5.572737066072989,2.6897400093316786,1
